,case:concept:name,concept:name,org:resource,time:timestamp,start time,seriousness,customer,product,seriousness_2,service_level,service_type,workgroup
8343,Case 1786,Closed,Value 5,2006-12-05 00:00:00+00:00,56:09.0,Value 1,Value 100,Value 3,Value 2,Value 2,Value 2,Value 2
8342,Case 1786,Resolve ticket,Value 6,2006-12-05 00:00:00+00:00,55:52.0,Value 1,Value 100,Value 3,Value 2,Value 2,Value 2,Value 2
8341,Case 1786,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,52:04.0,Value 1,Value 100,Value 3,Value 2,Value 2,Value 2,Value 2
8340,Case 1786,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,12:05.0,Value 1,Value 100,Value 3,Value 2,Value 2,Value 2,Value 2
8417,Case 1802,Closed,Value 5,2006-12-05 00:00:00+00:00,20:28.0,Value 1,Value 184,Value 1,Value 1,Value 3,Value 1,Value 1
8375,Case 1793,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,32:51.0,Value 1,Value 306,Value 4,Value 1,Value 2,Value 1,Value 1
8374,Case 1793,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,52:23.0,Value 1,Value 306,Value 4,Value 1,Value 2,Value 1,Value 1
8373,Case 1792,Closed,Value 3,2006-12-05 00:00:00+00:00,18:03.0,Value 1,Value 24,Value 1,Value 2,Value 2,Value 1,Value 1
8372,Case 1792,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,17:50.0,Value 1,Value 24,Value 1,Value 2,Value 2,Value 1,Value 1
8371,Case 1792,Take in charge ticket,Value 13,2006-12-05 00:00:00+00:00,24:31.0,Value 1,Value 24,Value 1,Value 2,Value 2,Value 1,Value 1
8370,Case 1792,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,38:21.0,Value 1,Value 24,Value 1,Value 2,Value 2,Value 1,Value 1
8369,Case 1791,Closed,Value 3,2006-12-05 00:00:00+00:00,32:34.0,Value 1,Value 81,Value 1,Value 2,Value 2,Value 1,Value 1
8368,Case 1791,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,32:19.0,Value 1,Value 81,Value 1,Value 2,Value 2,Value 1,Value 1
8367,Case 1791,Take in charge ticket,Value 13,2006-12-05 00:00:00+00:00,36:47.0,Value 1,Value 81,Value 1,Value 2,Value 2,Value 1,Value 1
8366,Case 1791,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,16:59.0,Value 1,Value 81,Value 1,Value 2,Value 2,Value 1,Value 1
8365,Case 1790,Closed,Value 5,2006-12-05 00:00:00+00:00,00:27.0,Value 1,Value 156,Value 2,Value 2,Value 2,Value 1,Value 1
8364,Case 1790,Resolve ticket,Value 4,2006-12-05 00:00:00+00:00,47:26.0,Value 1,Value 156,Value 2,Value 2,Value 2,Value 1,Value 1
8363,Case 1790,Take in charge ticket,Value 4,2006-12-05 00:00:00+00:00,46:09.0,Value 1,Value 156,Value 2,Value 2,Value 2,Value 1,Value 1
8362,Case 1790,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,54:52.0,Value 1,Value 156,Value 2,Value 2,Value 2,Value 1,Value 1
8476,Case 1815,Closed,Value 5,2006-12-05 00:00:00+00:00,00:32.0,Value 1,Value 27,Value 19,Value 2,Value 1,Value 1,Value 1
8475,Case 1815,Resolve ticket,Value 4,2006-12-05 00:00:00+00:00,04:18.0,Value 1,Value 27,Value 19,Value 2,Value 1,Value 1,Value 1
8474,Case 1815,Take in charge ticket,Value 4,2006-12-05 00:00:00+00:00,01:14.0,Value 1,Value 27,Value 19,Value 2,Value 1,Value 1,Value 1
8473,Case 1815,Assign seriousness,Value 4,2006-12-05 00:00:00+00:00,54:51.0,Value 1,Value 27,Value 19,Value 2,Value 1,Value 1,Value 1
8472,Case 1814,Closed,Value 3,2006-12-05 00:00:00+00:00,16:26.0,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
8471,Case 1814,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,16:15.0,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
8470,Case 1814,Wait,Value 2,2006-12-05 00:00:00+00:00,03:28.0,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
8469,Case 1814,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,53:15.0,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
8468,Case 1814,Assign seriousness,Value 4,2006-12-05 00:00:00+00:00,21:26.0,Value 1,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1
8467,Case 1813,Closed,Value 3,2006-12-05 00:00:00+00:00,49:54.0,Value 1,Value 63,Value 1,Value 1,Value 2,Value 1,Value 1
8466,Case 1813,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,49:41.0,Value 1,Value 63,Value 1,Value 1,Value 2,Value 1,Value 1
8465,Case 1813,Wait,Value 1,2006-12-05 00:00:00+00:00,49:50.0,Value 1,Value 63,Value 1,Value 1,Value 2,Value 1,Value 1
8464,Case 1813,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,19:20.0,Value 1,Value 63,Value 1,Value 1,Value 2,Value 1,Value 1
8463,Case 1813,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,04:04.0,Value 1,Value 63,Value 1,Value 1,Value 2,Value 1,Value 1
8462,Case 1812,Closed,Value 3,2006-12-05 00:00:00+00:00,05:07.0,Value 1,Value 65,Value 2,Value 1,Value 2,Value 1,Value 1
8499,Case 1819,Closed,Value 5,2006-12-05 00:00:00+00:00,00:24.0,Value 1,Value 86,Value 4,Value 1,Value 2,Value 1,Value 1
8498,Case 1819,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,30:46.0,Value 1,Value 86,Value 4,Value 1,Value 2,Value 1,Value 1
8497,Case 1819,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,55:07.0,Value 1,Value 86,Value 4,Value 1,Value 2,Value 1,Value 1
8496,Case 1819,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,54:40.0,Value 1,Value 86,Value 4,Value 1,Value 2,Value 1,Value 1
8495,Case 1818,Closed,Value 5,2006-12-05 00:00:00+00:00,50:25.0,Value 1,Value 186,Value 2,Value 1,Value 3,Value 1,Value 1
8494,Case 1818,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,42:40.0,Value 1,Value 186,Value 2,Value 1,Value 3,Value 1,Value 1
8493,Case 1818,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,41:09.0,Value 1,Value 186,Value 2,Value 1,Value 3,Value 1,Value 1
8492,Case 1818,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,40:55.0,Value 1,Value 186,Value 2,Value 1,Value 3,Value 1,Value 1
8491,Case 1817,Closed,Value 5,2006-12-05 00:00:00+00:00,00:39.0,Value 1,Value 13,Value 1,Value 1,Value 3,Value 1,Value 1
8490,Case 1817,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,47:41.0,Value 1,Value 13,Value 1,Value 1,Value 3,Value 1,Value 1
8489,Case 1817,Take in charge ticket,Value 13,2006-12-05 00:00:00+00:00,24:37.0,Value 1,Value 13,Value 1,Value 1,Value 3,Value 1,Value 1
8488,Case 1817,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,56:57.0,Value 1,Value 13,Value 1,Value 1,Value 3,Value 1,Value 1
8461,Case 1812,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,04:50.0,Value 1,Value 65,Value 2,Value 1,Value 2,Value 1,Value 1
8459,Case 1812,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,18:07.0,Value 1,Value 65,Value 2,Value 1,Value 2,Value 1,Value 1
8437,Case 1806,Closed,Value 5,2006-12-05 00:00:00+00:00,40:49.0,Value 1,Value 27,Value 3,Value 1,Value 2,Value 1,Value 1
8436,Case 1806,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,59:17.0,Value 1,Value 27,Value 3,Value 1,Value 2,Value 1,Value 1
8435,Case 1806,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,59:13.0,Value 1,Value 27,Value 3,Value 1,Value 2,Value 1,Value 1
8434,Case 1806,Wait,Value 2,2006-12-05 00:00:00+00:00,49:36.0,Value 1,Value 27,Value 3,Value 1,Value 2,Value 1,Value 1
8433,Case 1806,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,39:25.0,Value 1,Value 27,Value 3,Value 1,Value 2,Value 1,Value 1
8432,Case 1806,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,38:20.0,Value 1,Value 27,Value 3,Value 1,Value 2,Value 1,Value 1
8431,Case 1805,Closed,Value 5,2006-12-05 00:00:00+00:00,01:02.0,Value 1,Value 4,Value 2,Value 1,Value 2,Value 1,Value 1
8430,Case 1805,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,08:04.0,Value 1,Value 4,Value 2,Value 1,Value 2,Value 1,Value 1
8429,Case 1805,Take in charge ticket,Value 13,2006-12-05 00:00:00+00:00,07:14.0,Value 1,Value 4,Value 2,Value 1,Value 2,Value 1,Value 1
8428,Case 1805,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,04:45.0,Value 1,Value 4,Value 2,Value 1,Value 2,Value 1,Value 1
8427,Case 1804,Closed,Value 5,2006-12-05 00:00:00+00:00,00:24.0,Value 1,Value 44,Value 1,Value 1,Value 2,Value 1,Value 1
8426,Case 1804,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,08:23.0,Value 1,Value 44,Value 1,Value 1,Value 2,Value 1,Value 1
8425,Case 1804,Take in charge ticket,Value 13,2006-12-05 00:00:00+00:00,33:18.0,Value 1,Value 44,Value 1,Value 1,Value 2,Value 1,Value 1
8424,Case 1804,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,01:20.0,Value 1,Value 44,Value 1,Value 1,Value 2,Value 1,Value 1
8438,Case 1807,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,41:17.0,Value 1,Value 36,Value 3,Value 1,Value 2,Value 1,Value 1
8460,Case 1812,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,00:37.0,Value 1,Value 65,Value 2,Value 1,Value 2,Value 1,Value 1
8439,Case 1807,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,41:52.0,Value 1,Value 36,Value 3,Value 1,Value 2,Value 1,Value 1
8441,Case 1807,Closed,Value 5,2006-12-05 00:00:00+00:00,50:48.0,Value 1,Value 36,Value 3,Value 1,Value 2,Value 1,Value 1
8458,Case 1811,Closed,Value 5,2006-12-05 00:00:00+00:00,10:31.0,Value 1,Value 5,Value 3,Value 1,Value 3,Value 1,Value 1
8457,Case 1811,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,19:43.0,Value 1,Value 5,Value 3,Value 1,Value 3,Value 1,Value 1
8456,Case 1811,Take in charge ticket,Value 4,2006-12-05 00:00:00+00:00,03:54.0,Value 1,Value 5,Value 3,Value 1,Value 3,Value 1,Value 1
8455,Case 1811,Assign seriousness,Value 4,2006-12-05 00:00:00+00:00,02:41.0,Value 1,Value 5,Value 3,Value 1,Value 3,Value 1,Value 1
8454,Case 1810,Closed,Value 5,2006-12-05 00:00:00+00:00,00:17.0,Value 1,Value 113,Value 1,Value 1,Value 2,Value 1,Value 1
8453,Case 1810,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,27:12.0,Value 1,Value 113,Value 1,Value 1,Value 2,Value 1,Value 1
8452,Case 1810,Wait,Value 2,2006-12-05 00:00:00+00:00,53:47.0,Value 1,Value 113,Value 1,Value 1,Value 2,Value 1,Value 1
8451,Case 1810,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,04:41.0,Value 1,Value 113,Value 1,Value 1,Value 2,Value 1,Value 1
8450,Case 1810,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,22:51.0,Value 1,Value 113,Value 1,Value 1,Value 2,Value 1,Value 1
8449,Case 1809,Closed,Value 5,2006-12-05 00:00:00+00:00,00:26.0,Value 1,Value 163,Value 3,Value 2,Value 2,Value 1,Value 1
8448,Case 1809,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,00:08.0,Value 1,Value 163,Value 3,Value 2,Value 2,Value 1,Value 1
8447,Case 1809,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,41:21.0,Value 1,Value 163,Value 3,Value 2,Value 2,Value 1,Value 1
8446,Case 1809,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,39:51.0,Value 1,Value 163,Value 3,Value 2,Value 2,Value 1,Value 1
8445,Case 1808,Closed,Value 5,2006-12-05 00:00:00+00:00,00:28.0,Value 1,Value 88,Value 1,Value 1,Value 2,Value 1,Value 1
8444,Case 1808,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,23:06.0,Value 1,Value 88,Value 1,Value 1,Value 2,Value 1,Value 1
8443,Case 1808,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,31:47.0,Value 1,Value 88,Value 1,Value 1,Value 2,Value 1,Value 1
8442,Case 1808,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,59:53.0,Value 1,Value 88,Value 1,Value 1,Value 2,Value 1,Value 1
8440,Case 1807,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,42:42.0,Value 1,Value 36,Value 3,Value 1,Value 2,Value 1,Value 1
10230,Case 2189,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,43:16.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
10229,Case 2189,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,42:52.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
10228,Case 2188,Closed,Value 5,2006-12-05 00:00:00+00:00,00:12.0,Value 1,Value 113,Value 1,Value 1,Value 2,Value 1,Value 1
10227,Case 2188,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,20:41.0,Value 1,Value 113,Value 1,Value 1,Value 2,Value 1,Value 1
10226,Case 2188,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,55:41.0,Value 1,Value 113,Value 1,Value 1,Value 2,Value 1,Value 1
10225,Case 2188,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,55:26.0,Value 1,Value 113,Value 1,Value 1,Value 2,Value 1,Value 1
10224,Case 2187,Closed,Value 5,2006-12-05 00:00:00+00:00,11:40.0,Value 1,Value 167,Value 2,Value 2,Value 2,Value 1,Value 1
10231,Case 2189,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,25:42.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
10223,Case 2187,Resolve ticket,Value 10,2006-12-05 00:00:00+00:00,11:12.0,Value 1,Value 167,Value 2,Value 2,Value 2,Value 1,Value 1
10221,Case 2187,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,51:57.0,Value 1,Value 167,Value 2,Value 2,Value 2,Value 1,Value 1
10220,Case 2186,Closed,Value 5,2006-12-05 00:00:00+00:00,30:19.0,Value 1,Value 58,Value 3,Value 2,Value 2,Value 1,Value 1
10219,Case 2186,Resolve ticket,Value 14,2006-12-05 00:00:00+00:00,30:55.0,Value 1,Value 58,Value 3,Value 2,Value 2,Value 1,Value 1
10218,Case 2186,Take in charge ticket,Value 14,2006-12-05 00:00:00+00:00,30:44.0,Value 1,Value 58,Value 3,Value 2,Value 2,Value 1,Value 1
10217,Case 2186,Assign seriousness,Value 14,2006-12-05 00:00:00+00:00,27:19.0,Value 1,Value 58,Value 3,Value 2,Value 2,Value 1,Value 1
10216,Case 2185,Closed,Value 5,2006-12-05 00:00:00+00:00,00:43.0,Value 1,Value 37,Value 12,Value 4,Value 3,Value 1,Value 1
10215,Case 2185,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,12:55.0,Value 1,Value 37,Value 12,Value 4,Value 3,Value 1,Value 1
10222,Case 2187,Take in charge ticket,Value 10,2006-12-05 00:00:00+00:00,56:55.0,Value 1,Value 167,Value 2,Value 2,Value 2,Value 1,Value 1
10232,Case 2189,Closed,Value 5,2006-12-05 00:00:00+00:00,49:19.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
10233,Case 2190,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,28:48.0,Value 1,Value 114,Value 1,Value 1,Value 2,Value 1,Value 1
10234,Case 2190,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,29:13.0,Value 1,Value 114,Value 1,Value 1,Value 2,Value 1,Value 1
10249,Case 2193,Closed,Value 5,2006-12-05 00:00:00+00:00,00:36.0,Value 1,Value 99,Value 1,Value 1,Value 2,Value 1,Value 1
10248,Case 2193,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,43:46.0,Value 1,Value 99,Value 1,Value 1,Value 2,Value 1,Value 1
10247,Case 2193,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,23:55.0,Value 1,Value 99,Value 1,Value 1,Value 2,Value 1,Value 1
10246,Case 2193,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,52:24.0,Value 1,Value 99,Value 1,Value 1,Value 2,Value 1,Value 1
10245,Case 2192,Closed,Value 5,2006-12-05 00:00:00+00:00,11:14.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
10244,Case 2192,Resolve ticket,Value 6,2006-12-05 00:00:00+00:00,21:01.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
10243,Case 2192,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,15:06.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
10242,Case 2192,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,00:38.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
10241,Case 2191,Closed,Value 3,2006-12-05 00:00:00+00:00,27:54.0,Value 1,Value 328,Value 1,Value 2,Value 2,Value 1,Value 1
10240,Case 2191,Resolve ticket,Value 14,2006-12-05 00:00:00+00:00,27:39.0,Value 1,Value 328,Value 1,Value 2,Value 2,Value 1,Value 1
10239,Case 2191,Wait,Value 14,2006-12-05 00:00:00+00:00,29:10.0,Value 1,Value 328,Value 1,Value 2,Value 2,Value 1,Value 1
10238,Case 2191,Take in charge ticket,Value 14,2006-12-05 00:00:00+00:00,46:16.0,Value 1,Value 328,Value 1,Value 2,Value 2,Value 1,Value 1
10237,Case 2191,Assign seriousness,Value 14,2006-12-05 00:00:00+00:00,44:15.0,Value 1,Value 328,Value 1,Value 2,Value 2,Value 1,Value 1
10236,Case 2190,Closed,Value 5,2006-12-05 00:00:00+00:00,30:41.0,Value 1,Value 114,Value 1,Value 1,Value 2,Value 1,Value 1
10235,Case 2190,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,26:02.0,Value 1,Value 114,Value 1,Value 1,Value 2,Value 1,Value 1
10214,Case 2185,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,57:08.0,Value 1,Value 37,Value 12,Value 4,Value 3,Value 1,Value 1
10213,Case 2185,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,56:19.0,Value 1,Value 37,Value 12,Value 4,Value 3,Value 1,Value 1
10189,Case 2180,Take in charge ticket,Value 4,2006-12-05 00:00:00+00:00,56:43.0,Value 1,Value 28,Value 3,Value 2,Value 3,Value 1,Value 1
10188,Case 2180,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,37:46.0,Value 1,Value 28,Value 3,Value 2,Value 3,Value 1,Value 1
10187,Case 2179,Closed,Value 5,2006-12-05 00:00:00+00:00,35:09.0,Value 1,Value 3,Value 2,Value 2,Value 2,Value 1,Value 1
10186,Case 2179,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,34:50.0,Value 1,Value 3,Value 2,Value 2,Value 2,Value 1,Value 1
10185,Case 2179,Take in charge ticket,Value 10,2006-12-05 00:00:00+00:00,24:05.0,Value 1,Value 3,Value 2,Value 2,Value 2,Value 1,Value 1
10184,Case 2179,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,01:13.0,Value 1,Value 3,Value 2,Value 2,Value 2,Value 1,Value 1
10183,Case 2178,Closed,Value 5,2006-12-05 00:00:00+00:00,51:07.0,Value 1,Value 103,Value 2,Value 1,Value 2,Value 1,Value 1
10182,Case 2178,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,49:14.0,Value 1,Value 103,Value 2,Value 1,Value 2,Value 1,Value 1
10181,Case 2178,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,48:52.0,Value 1,Value 103,Value 2,Value 1,Value 2,Value 1,Value 1
10175,Case 2176,Closed,Value 3,2006-12-05 00:00:00+00:00,28:12.0,Value 1,Value 146,Value 1,Value 1,Value 3,Value 1,Value 1
10174,Case 2176,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,27:53.0,Value 1,Value 146,Value 1,Value 1,Value 3,Value 1,Value 1
10173,Case 2176,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,52:11.0,Value 1,Value 146,Value 1,Value 1,Value 3,Value 1,Value 1
10190,Case 2180,Resolve ticket,Value 4,2006-12-05 00:00:00+00:00,29:09.0,Value 1,Value 28,Value 3,Value 2,Value 3,Value 1,Value 1
10191,Case 2180,Closed,Value 5,2006-12-05 00:00:00+00:00,40:44.0,Value 1,Value 28,Value 3,Value 2,Value 3,Value 1,Value 1
10193,Case 2181,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,29:55.0,Value 1,Value 66,Value 3,Value 2,Value 2,Value 1,Value 1
10204,Case 2183,Closed,Value 3,2006-12-05 00:00:00+00:00,51:40.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
10203,Case 2183,Resolve ticket,Value 14,2006-12-05 00:00:00+00:00,51:24.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
10202,Case 2183,Wait,Value 2,2006-12-05 00:00:00+00:00,23:27.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
10201,Case 2183,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,18:23.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
10200,Case 2183,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,17:57.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
10199,Case 2182,Closed,Value 5,2006-12-05 00:00:00+00:00,32:19.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
10198,Case 2182,Resolve ticket,Value 6,2006-12-05 00:00:00+00:00,43:11.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
10197,Case 2182,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,39:53.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
10196,Case 2182,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,26:06.0,Value 1,Value 9,Value 3,Value 2,Value 2,Value 2,Value 2
10195,Case 2181,Closed,Value 5,2006-12-05 00:00:00+00:00,30:18.0,Value 1,Value 66,Value 3,Value 2,Value 2,Value 1,Value 1
10194,Case 2181,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,35:27.0,Value 1,Value 66,Value 3,Value 2,Value 2,Value 1,Value 1
10192,Case 2181,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,27:59.0,Value 1,Value 66,Value 3,Value 2,Value 2,Value 1,Value 1
10172,Case 2176,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,27:46.0,Value 1,Value 146,Value 1,Value 1,Value 3,Value 1,Value 1
10253,Case 2195,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,16:09.0,Value 1,Value 16,Value 2,Value 1,Value 2,Value 1,Value 1
10255,Case 2195,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,18:16.0,Value 1,Value 16,Value 2,Value 1,Value 2,Value 1,Value 1
10313,Case 2208,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,26:34.0,Value 1,Value 5,Value 3,Value 1,Value 3,Value 1,Value 1
10312,Case 2208,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,00:50.0,Value 1,Value 5,Value 3,Value 1,Value 3,Value 1,Value 1
10311,Case 2207,Closed,Value 5,2006-12-05 00:00:00+00:00,16:44.0,Value 1,Value 22,Value 1,Value 2,Value 2,Value 1,Value 1
10310,Case 2207,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,16:13.0,Value 1,Value 22,Value 1,Value 2,Value 2,Value 1,Value 1
10309,Case 2207,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,16:06.0,Value 1,Value 22,Value 1,Value 2,Value 2,Value 1,Value 1
10308,Case 2207,Wait,Value 9,2006-12-05 00:00:00+00:00,34:00.0,Value 1,Value 22,Value 1,Value 2,Value 2,Value 1,Value 1
10307,Case 2207,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,52:41.0,Value 1,Value 22,Value 1,Value 2,Value 2,Value 1,Value 1
10314,Case 2208,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,27:19.0,Value 1,Value 5,Value 3,Value 1,Value 3,Value 1,Value 1
10306,Case 2207,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,52:20.0,Value 1,Value 22,Value 1,Value 2,Value 2,Value 1,Value 1
10299,Case 2205,Closed,Value 5,2006-12-05 00:00:00+00:00,30:35.0,Value 1,Value 16,Value 3,Value 1,Value 2,Value 1,Value 1
10298,Case 2205,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,58:35.0,Value 1,Value 16,Value 3,Value 1,Value 2,Value 1,Value 1
10315,Case 2208,Closed,Value 5,2006-12-05 00:00:00+00:00,27:32.0,Value 1,Value 5,Value 3,Value 1,Value 3,Value 1,Value 1
10333,Case 2212,Closed,Value 5,2006-12-05 00:00:00+00:00,21:17.0,Value 1,Value 43,Value 2,Value 1,Value 2,Value 1,Value 1
10332,Case 2212,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,19:29.0,Value 1,Value 43,Value 2,Value 1,Value 2,Value 1,Value 1
10331,Case 2212,Assign seriousness,Value 13,2006-12-05 00:00:00+00:00,18:36.0,Value 1,Value 43,Value 2,Value 1,Value 2,Value 1,Value 1
10330,Case 2211,Closed,Value 3,2006-12-05 00:00:00+00:00,10:29.0,Value 1,Value 171,Value 1,Value 1,Value 2,Value 1,Value 1
10329,Case 2211,Resolve ticket,Value 14,2006-12-05 00:00:00+00:00,10:12.0,Value 1,Value 171,Value 1,Value 1,Value 2,Value 1,Value 1
10328,Case 2211,Wait,Value 14,2006-12-05 00:00:00+00:00,35:55.0,Value 1,Value 171,Value 1,Value 1,Value 2,Value 1,Value 1
